Station                                ,             cloud_cover,            cloud_height,                humidity,         humidity_past1h,  leav_hum_dur_past10min,     leav_hum_dur_past1h,    precip_dur_past10min,       precip_dur_past1h,        precip_past10min,           precip_past1h,         precip_past1min,          precip_past24h,                pressure,         pressure_at_sea,              radia_glob,       radia_glob_past1h,          snow_cover_man,          snow_depth_man,      sun_last10min_glob,         sun_last1h_glob,                temp_dew,                temp_dry,              temp_grass,   temp_grass_max_past1h,  temp_grass_mean_past1h,   temp_grass_min_past1h,        temp_max_past12h,         temp_max_past1h,        temp_mean_past1h,        temp_min_past12h,         temp_min_past1h,               temp_soil,    temp_soil_max_past1h,   temp_soil_mean_past1h,    temp_soil_min_past1h,    visib_mean_last10min,              visibility,                 weather,                wind_dir,         wind_dir_past1h, wind_gust_always_past1h,                wind_max, wind_max_per10min_past1h,                wind_min,         wind_min_past1h,              wind_speed,       wind_speed_past1h
  05272 (Brande)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   52523,                    8755,                   52523,                    8755,                   40930,                     364,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05276 (Voulund Testfelt P)           ,                       0,                       0,                       0,                       0,                       0,                       0,                   52542,                    8756,                   52542,                    8756,                   41758,                     363,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05277 (Høgild)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   52423,                    8738,                   52423,                    8738,                   41330,                     362,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05290 (Hvidbjerg)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   52550,                    8760,                   52550,                    8760,                   41340,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05296 (Trans)                        ,                       0,                       0,                       0,                       0,                       0,                       0,                   48350,                    8058,                   48350,                    8058,                   34010,                     334,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05300 (Øby)                          ,                       0,                       0,                       0,                       0,                       0,                       0,                   52507,                    8749,                   52507,                    8749,                   40590,                     364,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05305 (Grønbjerg)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   52547,                    8758,                   52547,                    8758,                   43720,                     363,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05320 (Skovlund)                     ,                       0,                       0,                       0,                       0,                       0,                       0,                   52053,                    8678,                   52053,                    8678,                   39430,                     361,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05329 (Outrup)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   50814,                    8469,                   50814,                    8469,                   38430,                     351,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05343 (Holsted)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   51329,                    8557,                   51329,                    8557,                   39580,                     353,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05345 (Ribe Renseanlæg)              ,                       0,                       0,                       0,                       0,                       0,                       0,                   52540,                    8758,                   52540,                    8758,                   36460,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05350 (Bredebro)                     ,                       0,                       0,                       0,                       0,                       0,                       0,                   52515,                    8754,                   52515,                    8754,                   37620,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05355 (Emmerlev Klev)                ,                       0,                       0,                       0,                       0,                       0,                       0,                   49451,                    8240,                   49451,                    8240,                   32190,                     341,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05365 (Kliplev)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   52491,                    8747,                   52491,                    8747,                   37550,                     363,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05375 (Nørreløkke)                   ,                       0,                       0,                       0,                       0,                       0,                       0,                   50868,                    8478,                   50868,                    8478,                   29390,                     351,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05381 (Rangstrup)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   50962,                    8492,                   50962,                    8492,                   34918,                     350,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05395 (Hajstrup)                     ,                       0,                       0,                       0,                       0,                       0,                       0,                   52536,                    8757,                   52536,                    8757,                   34760,                     364,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05400 (Båring)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   52513,                    8753,                   52513,                    8753,                   30530,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05406 (Tørresø)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   50946,                    8492,                   50946,                    8492,                   28560,                     352,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05408 (H. C. Andersen Airport)       ,                       0,                       0,                       0,                       0,                       0,                       0,                   31888,                    5315,                   31888,                    5315,                   18780,                     221,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05435 (Bøjden)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   44990,                    7498,                   44990,                    7498,                   28200,                     310,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05440 (Ulbølle)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   52549,                    8759,                   52549,                    8759,                   31150,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05450 (Søndenbro)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   43876,                    7313,                   43876,                    7313,                   20320,                     304,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05455 (Rudkøbing)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   52498,                    8749,                   52498,                    8749,                   26610,                     362,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05469 (Rosilde)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   51217,                    8534,                   51217,                    8534,                   29400,                     353,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05499 (Mulstrup)                     ,                       0,                       0,                       0,                       0,                       0,                       0,                   52554,                    8760,                   52554,                    8760,                   29850,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05505 (Tåstrup Huse)                 ,                       0,                       0,                       0,                       0,                       0,                       0,                   47582,                    7931,                   47582,                    7931,                   30710,                     325,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05510 (Rye)                          ,                       0,                       0,                       0,                       0,                       0,                       0,                   50655,                    8439,                   50655,                    8439,                   26240,                     347,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05529 (Havnsø)                       ,                       0,                       0,                       0,                       0,                       0,                       0,                   52537,                    8755,                   52537,                    8755,                   29230,                     365,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05537 (Mørkøv Syd)                   ,                       0,                       0,                       0,                       0,                       0,                       0,                   51247,                    8541,                   51247,                    8541,                   30720,                     354,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05545 (Kollekolle)                   ,                       0,                       0,                       0,                       0,                       0,                       0,                   52549,                    8758,                   52549,                    8758,                   32170,                     363,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05575 (Græsted)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   51272,                    8546,                   51272,                    8546,                   29000,                     355,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05735 (Botanisk Have)                ,                       0,                       0,                       0,                       0,                       0,                       0,                    7012,                    1168,                    7012,                    1168,                    5290,                      48,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05880 (Møllebjerggård)               ,                       0,                       0,                       0,                       0,                       0,                       0,                   52402,                    8734,                   52402,                    8734,                   27630,                     360,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05889 (Orup)                         ,                       0,                       0,                       0,                       0,                       0,                       0,                   46447,                    7742,                   46447,                    7742,                   31440,                     323,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05935 (Køng)                         ,                       0,                       0,                       0,                       0,                       0,                       0,                   51943,                    8655,                   51943,                    8655,                   28480,                     358,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05945 (Nørreby)                      ,                       0,                       0,                       0,                       0,                       0,                       0,                   52531,                    8754,                   52531,                    8754,                   26928,                     364,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
  05970 (Rødbyhavn)                    ,                       0,                       0,                       0,                       0,                       0,                       0,                   52506,                    8752,                   52506,                    8752,                   25200,                     364,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
