Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04373 (Ikermit)                      ,                         0,                         0,                      7296,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      7357,                      7357,                         0,                         0,                         0,                         0,                         0,                         0,                      7295,                      7352,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      6995,                         0,                         0,                      6995,                         0,                         0,                         0,                      6995,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                      7953,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      7953,                      7953,                         0,                         0,                         0,                         0,                         0,                         0,                      7841,                      7841,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      7853,                         0,                         0,                      7853,                         0,                         0,                         0,                      7853,                         0
04390 (Ikerasassuaq)                 ,                         0,                         0,                     52307,                      8714,                         0,                         0,                      7937,                      1298,                     52303,                      8714,                     79369,                       363,                     52334,                     52334,                         0,                         0,                         0,                         0,                         0,                         0,                     52336,                     52336,                         0,                         0,                         0,                         0,                       726,                      8714,                      8714,                       726,                      8714,                         0,                         0,                         0,                         0,                     49801,                     49815,                     19356,                     52339,                      8714,                      8714,                     52308,                      8714,                      9767,                      3358,                     52339,                      8714
05005 (Uggerby)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                     51881,                      8647,                     51881,                      8647,                     30381,                       360,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                     46209,                      7699,                     46209,                      7699,                     30548,                       319,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                     50169,                      8360,                     50169,                      8360,                     33521,                       347,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                     17239,                      2872,                     17239,                      2872,                     12150,                       116,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                     46887,                      7810,                     46887,                      7810,                     32268,                       320,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                     52461,                      8743,                     52461,                      8743,                     30410,                       363,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                     44235,                      7368,                     44235,                      7368,                     32120,                       301,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                     49663,                      8182,                     49663,                      8182,                     29159,                       291,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05075 (Hørby)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                     48115,                      8018,                     48115,                      8018,                     31360,                       331,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05081 (Gatten)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                     50188,                      8364,                     50188,                      8364,                     35470,                       347,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05085 (Aggersund)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                     51131,                      8522,                     51131,                      8522,                     30181,                       355,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
