Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04330 (Daneborg)                     ,                         0,                         0,                       128,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8748,                      8748,                         0,                         0,                         0,                         0,                         0,                         0,                      8620,                      8620,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8651,                         0,                         0,                         0,                         0,                         0,                         0,                      8651,                         0
04339 (Ittoqqortoormiit)             ,                      2238,                      1645,                      8648,                      8630,                         0,                         0,                      4863,                      4855,                      5088,                      5078,                         0,                       206,                      8653,                      8653,                      8569,                      8553,                         0,                         0,                      8569,                      8553,                      8653,                      8653,                         0,                         0,                         0,                         0,                       704,                      8630,                      8630,                       704,                      8630,                         0,                         0,                         0,                         0,                      8350,                      8353,                      3582,                      6800,                      6791,                      6814,                      7061,                      6816,                       288,                      1228,                      6800,                      6791
04351 (Aputiteeq)                    ,                         0,                         0,                       126,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8747,                      8747,                         0,                         0,                         0,                         0,                         0,                         0,                      8621,                      8621,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8537,                         0,                         0,                         0,                         0,                         0,                         0,                      8537,                         0
04360 (Tasiilaq)                     ,                      6955,                      4438,                      8668,                      8666,                         0,                         0,                      6678,                      6639,                      8627,                      8626,                         0,                       356,                      8670,                      8670,                      8667,                      8665,                         0,                         0,                      8667,                      8665,                      8670,                      8670,                         0,                         0,                         0,                         0,                       713,                      8665,                      8666,                       713,                      8665,                         0,                         0,                         0,                         0,                       386,                      6851,                      2329,                      8605,                      8613,                      8616,                      8667,                      8616,                       384,                       956,                      8605,                      8613
04373 (Ikermit)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8748,                      8748,                         0,                         0,                         0,                         0,                         0,                         0,                      8747,                      8747,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8395,                         0,                         0,                         0,                         0,                         0,                         0,                      8395,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                        98,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      6694,                      6694,                         0,                         0,                         0,                         0,                         0,                         0,                      6596,                      6596,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      6572,                         0,                         0,                         0,                         0,                         0,                         0,                      6572,                         0
04390 (Ikerasassuaq)                 ,                      8515,                      4793,                      8562,                      8560,                         0,                         0,                      5127,                      5089,                      8592,                      8591,                         0,                       352,                      8637,                      8562,                         0,                         0,                         0,                         0,                         0,                         0,                      8562,                      8562,                         0,                         0,                         0,                         0,                       712,                      8560,                      8560,                       712,                      8560,                         0,                         0,                         0,                         0,                      8320,                      8320,                      3320,                      8563,                      8554,                      8560,                      8633,                      8561,                      1161,                      2961,                      8563,                      8554
05005 (Uggerby)                      ,                         2,                         0,                         0,                         0,                         0,                         0,                     52556,                      8758,                     52556,                      8758,                         0,                       363,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         2,                         0,                         0,                         0,                         0,                         0,                         0,                         2,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                     52505,                      8743,                     52505,                      8743,                         0,                       359,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         1,                         0,                         0,                         0,                         0,                         0,                     52558,                      8758,                     52558,                      8758,                         0,                       364,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                     48710,                      8114,                     48710,                      8114,                         0,                       335,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                     52513,                      8752,                     52513,                      8752,                         0,                       363,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                     52555,                      8755,                     52555,                      8755,                         0,                       362,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                     52558,                      8760,                     52558,                      8760,                         0,                       365,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05075 (Hørby)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                     52554,                      8755,                     52554,                      8755,                         0,                       363,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05081 (Gatten)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                     52546,                      8757,                     52546,                      8757,                         0,                       364,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05085 (Aggersund)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                     52558,                      8759,                     52558,                      8759,                         0,                       364,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
